project_id;project_name;project_nr;project_path;parent_id;tree_sortkey;max_child_sortkey;company_id;project_type_id;project_status_id;description;billing_type_id;note;project_lead_id;supervisor_id;requires_report_p;project_budget;project_risk;corporate_sponsor;team_size;percent_completed;on_track_status_id;project_budget_hours;cost_quotes_cache;cost_invoices_cache;cost_timesheet_planned_cache;cost_purchase_orders_cache;cost_bills_cache;cost_timesheet_logged_cache;end_date;start_date;template_p;sort_order;reported_hours_cache;cost_expense_planned_cache;cost_expense_logged_cache;confirm_date;cost_delivery_notes_cache;cost_cache_dirty;milestone_p;release_item_p;presales_probability;presales_value;reported_days_cache;program_id;project_cost_center_id;project_calendar;company_project_nr;company_contact_id;presales_value_currency;opportunity_priority_id;opportunity_sales_stage_id;opportunity_campaign_id;score_revenue;score_strategic;score_finance_npv;score_customers;score_finance_cost;cost_bills_planned;cost_expenses_planned;score_risk;score_capabilities;score_finance_roi;project_bucket;project_maingoal;project_subgoal;project_businessgoal;project_initiative;project_plannedenddate;project_perofplannedcompletion;project_plannedstartdate;projet_plannedenddate;proj_businessgoal;prj_businessgoal;project_members;project_board_id;project_userwise_board;project_bring_nextday;project_bring_sameboard;project_newboard_everytime;project_board2_id;project_userwise_board2;project_bring_sameboard2;project_newboard2_everytime;project_newboard2_always;project_report_weekly;backlog_practice;score_gain;score_loss;score_delivery;score_operations;score_why;project_theme;project_class;project_vertical;java_services;net_services;collection_link;training_link;collection_name;training_name;training_doc;testing_richtext;template_category;d_type;d_option;d_filter;d_id;t_type;t_option;t_filter;t_id;risktype;riskimpact;riskprobability
233725;Auth 2.0 Implementation;task_233725;task_233725;214990;10000000000000100000000011011000001001100000010000000011;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;320.00;2019-05-06 00:00:00-05;2019-05-06 00:00:00-05;f;19;16;0.00;0.00;;0.00;;f;;;;2.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233995;Patient Invitation through SMS - BandWidth;task_233995;task_233995;;10000000000000111001010111110011;00000001;8720;100;81;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;166.00;2019-04-09 00:00:00-05;2019-04-09 00:00:00-05;f;19;8.3;0.00;0.00;;0.00;;t;;;;1.04;;57705;;;;;;;;;0;;;;;;432;;;88293;;;;;;;;;;;;;;;;;;;;;;;;;;360;72;;;;10046335;;;;;;;;;;;;;;;;;;;;
236734;QConstrue:Get Payercrosswalk list by filter ;task_236734;task_236734;227310;100000000000001001001101010010000001000000000111;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;40.00;2019-05-10 00:00:00-05;2019-05-08 00:00:00-05;f;19;2;0.00;0.00;;0.00;;f;;;;0.25;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237078;Creating Training Data set & Test Data Set ;task_237078;task_237078;237072;100000000000001110100001110101010000010100000011;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-05-09 00:00:00-05;2019-05-09 00:00:00-05;f;19;;0.00;0.00;;0.00;;;;;;0.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237744;Language Service;task_237744;task_237744;237766;100000000000001101110110000010000000001100000001;;8720;100;76;;;;;;t;;;;;90;;;;;;;;;2019-05-10 23:59:59-05;2019-05-10 00:00:00-05;f;19;;0.00;0.00;;0.00;;f;;;;0.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242854;HHA Details ;task_242854;task_242854;237270;10000000000000111010001010110000000000000000000000000110;;8720;100;76;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-05-15 00:00:00-05;2019-05-15 00:00:00-05;f;19;4;0.00;0.00;;0.00;;f;;;;0.50;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243538;Training;task_215597;task_215597_243404;243404;100000000000001110111010101010110000000000000100;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-05-12 00:00:00-05;2019-05-07 00:00:00-05;f;19;;0.00;0.00;;0.00;;t;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245782;MoU and sign-off (1);task_245782;task_245782;245779;100000000000001110100111010010110000010000000010;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-05-24 00:00:00-05;2019-05-24 00:00:00-05;f;19;;0.00;0.00;;0.00;;;;;;0.00;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247856;Update PP List & Map;task_247856;task_247856;247855;10000000000000111100101111101011000000000000001100000000;00000000;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-05-29 23:59:59-05;2019-05-29 00:00:00-05;f;19;;0.00;0.00;;0.00;;;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250213;Designate Practice Champions and Contacts with Practice;task_152237;task_152237_250172;250172;10000000000000111101001100000100000000000000001100000100;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-04-23 00:00:00-05;2019-04-19 00:00:00-05;f;19;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
254597;Schedule call with practice;task_254597;task_254597;254556;1000000000000010011011110101010100000000011000110000001100000000;00000000;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-06-06 23:59:59-05;2019-06-06 00:00:00-05;f;19;;0.00;0.00;;0.00;;;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256374;Schedule call with practice;task_254597;task_254597_256360;256360;1000000000000011111010111011111000000000000010110000000000000010;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-06-06 23:59:59-05;2019-06-06 00:00:00-05;f;19;;0.00;0.00;;0.00;;;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63404;Component Separation For Template;2018_4041_task_399;2018_4041_task_399;59864;1000000000000000111011011100000010000000000000000000000010000010;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2018-12-31 00:00:00-06;2018-06-08 00:00:00-05;f;20;;0.00;0.00;;0.00;;;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
65128;Deployments;task_65128;task_65128;65003;1000000000000001000000011101001100001000;00000001;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2018-08-31 00:00:00-05;2018-01-01 00:00:00-06;f;20;52;0.00;0.00;;0.00;;f;;;;6.53;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
65455;9011 Hotfixes;task_65455;task_65455;64799;1000000000000001000000010000011100000010;;8720;100;88395;;;;;;t;;;;;14.2;;;0.00;0.00;0.00;0.00;0.00;302.69;2018-09-27 00:00:00-05;2018-09-27 00:00:00-05;f;20;46.5;0.00;0.00;;0.00;;f;;;;5.86;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046333;;;;;;;;;;;;;;;;;;;;
68365;Statements & FF: Vinay Malviya;task_68365;task_68365;68351;100000000000000100001110100011110000001000001000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2018-12-31 00:00:00-06;2018-10-12 00:00:00-05;f;20;;0.00;0.00;;0.00;;;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
69702;Data Reconciliation;task_69702;task_69702;69701;10000000000000010001001110100101001001000000100000000000;00000010;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;501.54;2018-11-15 00:00:00-06;2018-10-15 00:00:00-05;f;20;40;0.00;0.00;;0.00;;;;;;5.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
70046;Posts from all active Care Team Members;task_69635;task_69635_70037;70037;100000000000000100010101000111100000010000000001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2018-11-15 00:00:00-06;2018-10-01 00:00:00-05;f;20;;0.00;0.00;;0.00;;;;;;0.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
70205;Posts from all active Care Team Members;task_69635;task_69635_70197;70197;100000000000000100010101111000100000001100000001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2018-11-15 00:00:00-06;2018-10-01 00:00:00-05;f;20;;0.00;0.00;;0.00;;;;;;0.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
70378;Statement - Millennium Medical Group - WLC;task_70378;task_70378;70341;1000000000000001000101101010110100010011;;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;1105.00;2019-12-31 00:00:00-06;2018-10-15 00:00:00-05;f;20;60.25;0.00;0.00;;0.00;;;;;;7.60;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
71896;Episode Creation;task_71896;task_71896;70832;100000000000000100011000011101000000000100000001;;8720;100;76;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;0.00;2018-10-23 00:00:00-05;2018-10-19 00:00:00-05;f;20;32;0.00;0.00;;0.00;;f;;;;4.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
73685;12. Application development;task_73685;task_73685;64543;1000000000000001000000000000011101001001;00001000;8720;100;88395;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;6545.00;2018-11-20 00:00:00-06;2018-10-24 00:00:00-05;f;20;388.25;0.00;0.00;;0.00;;f;;;;48.73;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046331;;;;;;;;;;;;;;;;;;;;
74031;Menus and Home Page customization;task_74031;task_74031;67800;100000000000000011101001001101110001111100000111;;8720;100;88395;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;460.00;2018-11-29 00:00:00-06;2018-10-30 00:00:00-05;f;20;23;0.00;0.00;;0.00;;f;;;;2.90;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046314;10046330;;;;;;;;;;;;;;;;;;;;
75551;Download the acknowledgement file for uploaded file;task_67036;task_67036;75530;100000000000000011101111011011100001010000000110;;8720;100;88395;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;200.00;2018-11-16 00:00:00-06;2018-10-30 00:00:00-05;f;20;10;0.00;0.00;;0.00;;f;;;;1.25;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046314;10046333;;;;;;;;;;;;;;;;;;;;
76456;CAS-25703-P6G6Z4 - The Admitting Diagnosis was found but not expected on EDI and Paper files;task_76456;task_76456;66564;1000000000000001000001111110110000010010;;8720;100;88395;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;240.00;2018-10-31 00:00:00-05;2018-10-31 00:00:00-05;f;20;12;0.00;0.00;;0.00;;f;;;;1.50;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
76909;CMS 138;task_76909;task_76909;77392;100000000000000100101110110111110001101000010001;;8720;100;76;;;;;;t;;;;;40;;;0.00;0.00;0.00;0.00;0.00;560.00;2018-11-30 00:00:00-06;2018-09-05 00:00:00-05;f;20;28;0.00;0.00;;0.00;;f;;;;3.54;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046315;10046346;;;;;;;;;;;;;;;;;;;;
77320;Scripting Website Data Scrape : Availity+Humana+Cigna+Atena;task_77320;task_77320;77336;100000000000000011101000100000100000110100000100;;8720;100;76;;;;;;t;;;;;1.1;;;0.00;0.00;0.00;0.00;0.00;2506.00;2018-11-30 00:00:00-06;2018-10-29 00:00:00-05;f;20;125.3;0.00;0.00;;0.00;;f;;;;15.72;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046314;10046340;;;;;;;;;;;;;;;;;;;;
77483;PER - Patient List Report;task_77483;task_77483;77480;100000000000000100100010011010000000100000000010;;8720;100;88394;;;;;;t;;;;;98;;;0.00;0.00;0.00;0.00;0.00;30.00;2018-08-30 00:00:00-05;2018-08-27 00:00:00-05;f;20;1.5;0.00;0.00;;0.00;;f;;;;0.19;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
78454;QRAID - java service configuration and deployment on ubuntu server;task_78454;task_78454;58446;1000000000000000111010000011011000010001;;8720;100;88395;;;;;;t;;;;;100;;;;;;;;;2018-10-31 00:00:00-05;2018-10-01 00:00:00-05;f;20;;0.00;0.00;;0.00;;t;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046323;10046314;10046337;;;;;;;;;;;;;;;;;;;;
78976;repackage testing9020;task_78976;task_78976;60523;1000000000000000111100000101001100011011;;8720;100;76;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;40.00;2018-11-02 00:00:00-05;2018-11-02 00:00:00-05;f;20;2;0.00;0.00;;0.00;;f;;;;0.25;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
82675;CAS-25625-Z8Z0N3;task_82675;task_82675;67210;1000000000000001000010100111001000010011;;8720;100;81;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;80.00;2018-11-15 00:00:00-06;2018-11-15 00:00:00-06;f;20;4;0.00;0.00;;0.00;;f;;;;0.50;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
82750;Functional and basic Testing;task_82750;task_82750;72107;1000000000000001000111011001001100011001;;8720;100;76;;;;;;t;;;;;7.5;;;0.00;0.00;0.00;0.00;0.00;480.00;2018-12-30 00:00:00-06;2018-11-15 00:00:00-06;f;20;24;0.00;0.00;;0.00;;;;;;3.02;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046318;10046344;;;;;;;;;;;;;;;;;;;;
85129;Print Drug Interaction;task_85129;task_85129;85082;1000000000000001010100000100001000010011;;8720;100;88399;;;;;;t;;;;;0;;;;;;;;;2019-12-31 00:00:00-06;2019-04-01 00:00:00-05;f;20;;0.00;0.00;;0.00;;;;;;0.00;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046314;10046333;;;;;;;;;;;;;;;;;;;;
86320;Allergies, Medications & Prescriptions;task_72948;task_72948_86316;86316;100000000000000101010100101011110000111100000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-31 00:00:00-05;2019-01-01 00:00:00-06;f;20;;0.00;0.00;;0.00;;;;;;0.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
87255;CAS-25523-Y4F4D8;task_87255;task_87255;67678;1000000000000001000011000100011000010110;;8720;100;81;;;;;;t;;;;;10;;;0.00;0.00;0.00;0.00;0.00;200.00;2018-11-20 00:00:00-06;2018-11-20 00:00:00-06;f;20;10;0.00;0.00;;0.00;;;;;;1.25;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
91194;CAS-26400-D5X8G7 - For PM>Reports>Missing Charges, the practice is finding that in cases where there are multiple appointments on the same day, this report will only alert you if charges are missing from ALL appointments, but will not show if charges are missing from SOME appointments.;task_91194;task_91194;77460;100000000000000100010111101000000000011000000100;;8720;100;88395;;;;;;t;;;;;0;;;;;;;;;2018-11-28 00:00:00-06;2018-11-28 00:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
100576;Do you need cloud setup? (1);task_100576;task_100576;100575;1000000000000001100011000100111000000000000000000000000000000000;00111110;8720;100;88398;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2018-12-31 23:59:59-06;2018-12-21 00:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
118328;Cloud/Practice Sanity;task_118328;task_118328;64109;1000000000000000111111100101010100001011;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;322.00;2019-01-08 23:59:59-06;2019-01-08 00:00:00-06;f;20;16.1;0.00;0.00;;0.00;;f;;;;2.06;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
130019;Defining Roles for Individual group in GITHUB & Jenkins;task_130019;task_130019;130017;100000000000000111111111101001010000001000000001;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-01-30 23:59:59-06;2019-01-30 00:00:00-06;f;20;;0.00;0.00;;0.00;;;;;;0.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046314;10046335;;;;;;;;;;;;;;;;;;;;
130507;Provider Dashboard (Todays Surgeries, Activities & Goals);task_130507;task_130507;130505;100000000000001000000000011111100000010100000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-01-30 23:59:59-06;2019-01-30 00:00:00-06;f;20;;0.00;0.00;;0.00;;;;;;0.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046314;10046335;;;;;;;;;;;;;;;;;;;;
133155;Configure provider and practice user profiles;task_133155;task_133155;133189;100000000000001000001011110111110000110100000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-11 00:00:00-06;2019-02-08 00:00:00-06;f;20;;0.00;0.00;;0.00;;;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046319;10046343;;;;;;;;;;;;;;;;;;;;
133316;Allergies;task_133316;task_133316;133307;100000000000000111111111011001000000001100000011;00000000;8720;100;76;;;;;;t;;;;;20;;;0.00;0.00;0.00;0.00;0.00;390.00;2019-02-05 23:59:59-06;2019-02-05 00:00:00-06;f;20;19.5;0.00;0.00;;0.00;;f;;;;2.44;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046314;10046329;;;;;;;;;;;;;;;;;;;;
134269;"[S#33;SR#9] In RCM Doc screen there is no provision to edit/delete the notes placed in ""Note screen"" due to which we have to enter multiple notes specifying to disregard the previous notes and re-enter the new notes";task_134269;task_134269;134206;100000000000001000001111100111000000001100001000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-06 23:59:59-06;2018-07-28 00:00:00-05;f;20;;0.00;0.00;;0.00;;;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046327;10046333;;;;;;;;;;;;;;;;;;;;
136625;2017 DOS (1);task_133325;task_133325;136612;1000000000000010000110010000110100000101000001000000000000000001000000010000000000000001;00000011;8720;2501;76;;;;;;t;;;;;0;;;;;;;;;2019-02-06 00:00:00-06;2019-02-05 00:00:00-06;f;20;;0.00;0.00;;0.00;;t;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
137052;Submitter ID unique for each customer.  Naming convention: use GW site id with glo prefix.  Eg. Glo2FP5.;task_133464;task_133464;137021;10000000000000100001101100000011000000000000011100000100;00000011;8720;2501;76;;;;;;t;;;;;0;;;;;;;;;2019-02-06 00:00:00-06;2019-02-06 00:00:00-06;f;20;;0.00;0.00;;0.00;;t;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
139983;Signoff on plan and schedule;task_0062;task_0062;139974;100000000000001000100110011101010000000000000000000000000000010000000010;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-13 17:00:00-06;2019-02-13 08:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
143079;Signoff on plan and schedule;task_0062;task_0062;143070;100000000000001000110010100011100000000000000000000000000000010000000010;00000000;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-02-14 23:59:59-06;2019-02-13 08:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046330;;;;;;;;;;;;;;;;;;;;
151229;Signoff on plan and schedule;task_0062;task_0062_151224;151224;100000000000001001010010011111010000000000000000000000000000000000000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-14 23:59:59-06;2019-02-13 08:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046330;;;;;;;;;;;;;;;;;;;;
151343;Explain Data Worksheet (1);task_0030;task_0030;151313;10000000000000100101001011010011000000000000000100001001;00000001;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-02-22 17:00:00-06;2019-02-22 08:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046330;;;;;;;;;;;;;;;;;;;;
152213;Designate Practice Champions and Contacts with Practice;task_151340;task_151340;152186;10000000000000100101011000111100000000000000000100001000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-22 17:00:00-06;2019-02-22 08:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046330;;;;;;;;;;;;;;;;;;;;
153694;Designate Practice Champions and Contacts with Practice;task_151340;task_151340;153667;10000000000000100101110000000101000000000000000100001000;00000000;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-02-22 17:00:00-06;2019-02-22 08:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
155914;Explain Data Worksheet (1);task_0030;task_0030_155895;155895;10000000000000100110001100000111000000000000011000000010;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-22 17:00:00-06;2019-02-22 08:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046330;;;;;;;;;;;;;;;;;;;;
156007;Explain Data Worksheet (1);task_0030;task_0030_155977;155977;10000000000000100110010000001110000000010000000000000011;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-22 17:00:00-06;2019-02-22 08:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046330;;;;;;;;;;;;;;;;;;;;
157409;Designate Practice Champions and Contacts with Practice;task_151340;task_151340_157392;157392;10000000000000100110100011011100000000000000010000000011;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-22 17:00:00-06;2019-02-22 08:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
157919;Designate Practice Champions and Contacts with Practice;task_152213;task_152213;157892;10000000000000100110110010000110000000000000000100001000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-01 17:00:00-06;2019-02-26 08:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
160105;Explain Data Worksheet (1);task_152216;task_152216_160088;160088;10000000000000100111001000101110000000000000010000000010;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-01 17:00:00-06;2019-02-26 08:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046318;10046333;;;;;;;;;;;;;;;;;;;;
181024;Explain Data Worksheet ;task_152240;task_152240_181005;181005;10000000000000101100011011010110000000000000000000000010;;8720;100;76;;;;;;t;;;;;;;;0.00;0.00;0.00;0.00;0.00;20.00;2019-03-09 00:00:00-06;2019-03-01 00:00:00-06;f;20;1;0.00;0.00;;0.00;;f;;;;0.13;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
185424;Explain Data Worksheet;task_152240;task_152240_185398;185398;10000000000000101101100000001000000000000000000000000010;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-03-04 00:00:00-06;2019-03-04 00:00:00-06;f;20;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046318;10046330;;;;;;;;;;;;;;;;;;;;
